id,room_id,date,block_type,booking_id,current_rate,channel,min_stay_active,min_stay_nights,floor_rate,channel_partner,offer_id
U06_2026-06-09,U06,2026-06-09,SOFT,974230B4,9280,OTA,f,1,0,Expedia,
U06_2026-06-10,U06,2026-06-10,SOFT,974230B4,9280,OTA,f,1,0,Expedia,
U06_2026-06-11,U06,2026-06-11,SOFT,974230B4,9280,OTA,f,1,0,Expedia,
U06_2026-06-12,U06,2026-06-12,SOFT,E5E13E39,9530,OTA,f,1,0,Expedia,
U06_2026-06-13,U06,2026-06-13,SOFT,3D60FD41,9790,DIRECT,f,1,0,,
U06_2026-06-15,U06,2026-06-15,SOFT,122E46FD,9830,OTA,f,1,0,Expedia,
U06_2026-06-19,U06,2026-06-19,SOFT,DF7D4EC4,9470,OTA,f,1,0,Travelocity,
U06_2026-06-21,U06,2026-06-21,SOFT,FD4B80F7,10230,DIRECT,f,1,0,,
U06_2026-06-22,U06,2026-06-22,SOFT,FD4B80F7,10230,DIRECT,f,1,0,,
U06_2026-06-25,U06,2026-06-25,SOFT,A999FBA4,9860,OTA,f,1,0,Expedia,
U06_2026-06-26,U06,2026-06-26,SOFT,A999FBA4,9860,OTA,f,1,0,Expedia,
U06_2026-06-27,U06,2026-06-27,SOFT,A999FBA4,9860,OTA,f,1,0,Expedia,
U06_2026-06-28,U06,2026-06-28,SOFT,84756DDB,9330,OTA,f,1,0,Expedia,
U07_2026-05-31,U07,2026-05-31,SOFT,BBE8DC44,9840,OTA,f,1,0,Orbitz,
U07_2026-06-02,U07,2026-06-02,SOFT,FCFA4F83,10540,DIRECT,f,1,0,,
U07_2026-06-03,U07,2026-06-03,SOFT,FCFA4F83,10540,DIRECT,f,1,0,,
U07_2026-06-04,U07,2026-06-04,SOFT,FCFA4F83,10540,DIRECT,f,1,0,,
U07_2026-06-05,U07,2026-06-05,SOFT,FCFA4F83,10540,DIRECT,f,1,0,,
U07_2026-06-06,U07,2026-06-06,SOFT,FCFA4F83,10540,DIRECT,f,1,0,,
U07_2026-06-07,U07,2026-06-07,SOFT,23DF1F3C,9660,OTA,f,1,0,Orbitz,
U07_2026-06-11,U07,2026-06-11,SOFT,EC2F78D0,9880,OTA,f,1,0,Booking.com,
U07_2026-06-12,U07,2026-06-12,SOFT,EC2F78D0,9880,OTA,f,1,0,Booking.com,
U07_2026-06-13,U07,2026-06-13,SOFT,EC2F78D0,9880,OTA,f,1,0,Booking.com,
U07_2026-06-14,U07,2026-06-14,SOFT,05F0D870,10550,DIRECT,f,1,0,,
U07_2026-06-17,U07,2026-06-17,SOFT,DF8FB467,10210,OTA,f,1,0,Booking.com,
U07_2026-06-19,U07,2026-06-19,SOFT,2F4B169A,9960,OTA,f,1,0,Booking.com,
U07_2026-06-20,U07,2026-06-20,SOFT,2F4B169A,9960,OTA,f,1,0,Booking.com,
U07_2026-06-21,U07,2026-06-21,SOFT,CA9A2AB8,10680,DIRECT,f,1,0,,
U07_2026-06-23,U07,2026-06-23,SOFT,750B181A,9950,OTA,f,1,0,Hotels.com,
U07_2026-06-24,U07,2026-06-24,SOFT,750B181A,9950,OTA,f,1,0,Hotels.com,
U07_2026-06-26,U07,2026-06-26,SOFT,59EBEDE7,9830,OTA,f,1,0,Hotels.com,
U07_2026-06-27,U07,2026-06-27,SOFT,59EBEDE7,9830,OTA,f,1,0,Hotels.com,
U07_2026-06-28,U07,2026-06-28,SOFT,62D2CD51,10340,OTA,f,1,0,Hotels.com,
U09_2026-05-31,U09,2026-05-31,SOFT,60C75438,10150,OTA,f,1,0,Priceline,
U09_2026-06-02,U09,2026-06-02,SOFT,3E4B2AC9,10930,DIRECT,f,1,0,,
U09_2026-06-06,U09,2026-06-06,SOFT,AA2BF75A,10860,DIRECT,f,1,0,,
U09_2026-06-09,U09,2026-06-09,SOFT,C37E5DCD,10960,OTA,f,1,0,Booking.com,
U09_2026-06-10,U09,2026-06-10,SOFT,C37E5DCD,10960,OTA,f,1,0,Booking.com,
U09_2026-06-12,U09,2026-06-12,SOFT,83F3944F,10330,OTA,f,1,0,Expedia,
U09_2026-06-13,U09,2026-06-13,SOFT,83F3944F,10330,OTA,f,1,0,Expedia,
U09_2026-06-14,U09,2026-06-14,SOFT,83F3944F,10330,OTA,f,1,0,Expedia,
U09_2026-06-15,U09,2026-06-15,SOFT,5ABCFB0E,11220,DIRECT,f,1,0,,
U09_2026-06-16,U09,2026-06-16,SOFT,5ABCFB0E,11220,DIRECT,f,1,0,,
U09_2026-06-18,U09,2026-06-18,SOFT,3E61D0A7,10410,OTA,f,1,0,Travelocity,
U09_2026-06-19,U09,2026-06-19,SOFT,3E61D0A7,10410,OTA,f,1,0,Travelocity,
U09_2026-06-20,U09,2026-06-20,SOFT,3E61D0A7,10410,OTA,f,1,0,Travelocity,
U09_2026-06-21,U09,2026-06-21,SOFT,F100B8A1,11060,DIRECT,f,1,0,,
U09_2026-06-26,U09,2026-06-26,SOFT,713D9846,11570,DIRECT,f,1,0,,
U09_2026-06-27,U09,2026-06-27,SOFT,713D9846,11570,DIRECT,f,1,0,,
U09_2026-06-28,U09,2026-06-28,SOFT,F700F78D,10530,OTA,f,1,0,Priceline,
S02_2026-05-31,S02,2026-05-31,SOFT,98AEC4E1,2430,OTA,f,1,0,Hotels.com,
S02_2026-06-03,S02,2026-06-03,SOFT,A11F6182,2410,OTA,f,1,0,Booking.com,
S02_2026-06-05,S02,2026-06-05,SOFT,9128466D,2340,OTA,f,1,0,Expedia,
S02_2026-06-06,S02,2026-06-06,SOFT,9128466D,2340,OTA,f,1,0,Expedia,
S02_2026-06-07,S02,2026-06-07,SOFT,9128466D,2340,OTA,f,1,0,Expedia,
S02_2026-06-08,S02,2026-06-08,SOFT,38077978,2430,OTA,f,1,0,Hotels.com,
S02_2026-06-13,S02,2026-06-13,SOFT,B64A1D34,2340,OTA,f,1,0,Travelocity,
S02_2026-06-15,S02,2026-06-15,SOFT,A5029D3A,2490,DIRECT,f,1,0,,
S02_2026-06-19,S02,2026-06-19,SOFT,8629B1E1,2480,OTA,f,1,0,Priceline,
S02_2026-06-20,S02,2026-06-20,SOFT,8629B1E1,2480,OTA,f,1,0,Priceline,
S02_2026-06-22,S02,2026-06-22,SOFT,55076EC9,2530,DIRECT,f,1,0,,
S02_2026-06-26,S02,2026-06-26,SOFT,CA94BC5B,2360,OTA,f,1,0,Booking.com,
S02_2026-06-28,S02,2026-06-28,SOFT,F805B7F5,2350,OTA,f,1,0,Expedia,
S03_2026-05-31,S03,2026-05-31,SOFT,D8A2AF7A,2520,DIRECT,f,1,0,,
S03_2026-06-04,S03,2026-06-04,SOFT,49A0BC56,2430,OTA,f,1,0,Travelocity,
S03_2026-06-05,S03,2026-06-05,SOFT,B945D175,2420,OTA,f,1,0,Travelocity,
S03_2026-06-06,S03,2026-06-06,SOFT,B945D175,2420,OTA,f,1,0,Travelocity,
S03_2026-06-07,S03,2026-06-07,SOFT,B945D175,2420,OTA,f,1,0,Travelocity,
S03_2026-06-12,S03,2026-06-12,SOFT,1D6768EB,2570,DIRECT,f,1,0,,
S03_2026-06-13,S03,2026-06-13,SOFT,1D6768EB,2570,DIRECT,f,1,0,,
S03_2026-06-14,S03,2026-06-14,SOFT,1D6768EB,2570,DIRECT,f,1,0,,
S03_2026-06-17,S03,2026-06-17,SOFT,A7657093,2420,OTA,f,1,0,Priceline,
S03_2026-06-20,S03,2026-06-20,SOFT,5E7F11A5,2440,DIRECT,f,1,0,,
S03_2026-06-21,S03,2026-06-21,SOFT,5E7F11A5,2440,DIRECT,f,1,0,,
S03_2026-06-23,S03,2026-06-23,SOFT,B516785B,2430,OTA,f,1,0,Booking.com,
S03_2026-06-26,S03,2026-06-26,SOFT,26210A31,2420,OTA,f,1,0,Expedia,
S03_2026-06-27,S03,2026-06-27,SOFT,26210A31,2420,OTA,f,1,0,Expedia,
S03_2026-06-29,S03,2026-06-29,SOFT,04FBB521,2310,OTA,f,1,0,Priceline,
S05_2026-05-31,S05,2026-05-31,SOFT,46BBFAB9,2760,OTA,f,1,0,Priceline,
S05_2026-06-03,S05,2026-06-03,SOFT,9A97C7DA,2650,OTA,f,1,0,Expedia,
S05_2026-06-04,S05,2026-06-04,SOFT,9A97C7DA,2650,OTA,f,1,0,Expedia,
S05_2026-06-06,S05,2026-06-06,SOFT,105B3559,2760,DIRECT,f,1,0,,
S05_2026-06-10,S05,2026-06-10,SOFT,10A072A4,2730,DIRECT,f,1,0,,
S05_2026-06-12,S05,2026-06-12,SOFT,0A5912CE,2760,OTA,f,1,0,Hotels.com,
S05_2026-06-13,S05,2026-06-13,SOFT,0A5912CE,2760,OTA,f,1,0,Hotels.com,
S05_2026-06-16,S05,2026-06-16,SOFT,29CB2593,2930,DIRECT,f,1,0,,
S05_2026-06-18,S05,2026-06-18,SOFT,8EF9BAF5,2970,DIRECT,f,1,0,,
S05_2026-06-19,S05,2026-06-19,SOFT,8EF9BAF5,2970,DIRECT,f,1,0,,
D09_2026-04-11,D09,2026-04-11,EMPTY,,6000,OTA,f,1,0,,
D09_2026-04-12,D09,2026-04-12,EMPTY,,6000,OTA,f,1,0,,
D09_2026-04-10,D09,2026-04-10,SOFT,BKD4A,6000,OTA,f,1,0,,
E09_2026-05-31,E09,2026-05-31,SOFT,6428DF4B,1500,OTA,f,1,0,Priceline,
D09_2026-04-19,D09,2026-04-19,EMPTY,,6000,OTA,f,1,0,,
S05_2026-06-20,S05,2026-06-20,SOFT,8EF9BAF5,2970,DIRECT,f,1,0,,
S05_2026-06-22,S05,2026-06-22,SOFT,31B5A726,2690,OTA,f,1,0,Expedia,
S05_2026-06-25,S05,2026-06-25,SOFT,1FACEF08,2630,OTA,f,1,0,Priceline,
S05_2026-06-26,S05,2026-06-26,SOFT,F77DB266,2650,OTA,f,1,0,Priceline,
S05_2026-06-28,S05,2026-06-28,SOFT,F93A3A29,2730,OTA,f,1,0,Hotels.com,
S06_2026-05-31,S06,2026-05-31,SOFT,ABC50E53,2760,OTA,f,1,0,Priceline,
S06_2026-06-03,S06,2026-06-03,SOFT,91B40AC1,2610,OTA,f,1,0,Booking.com,
S06_2026-06-04,S06,2026-06-04,SOFT,91B40AC1,2610,OTA,f,1,0,Booking.com,
S06_2026-06-05,S06,2026-06-05,SOFT,636C9C33,2800,DIRECT,f,1,0,,
S06_2026-06-07,S06,2026-06-07,SOFT,C679F00F,2780,OTA,f,1,0,Expedia,
S06_2026-06-09,S06,2026-06-09,SOFT,0B93F28B,2960,DIRECT,f,1,0,,
S06_2026-06-10,S06,2026-06-10,SOFT,0B93F28B,2960,DIRECT,f,1,0,,
S06_2026-06-12,S06,2026-06-12,SOFT,DB93CFA4,2740,OTA,f,1,0,Hotels.com,
D09_2026-04-08,D09,2026-04-08,SOFT,BKD6A,6000,OTA,f,1,0,,
D09_2026-04-09,D09,2026-04-09,SOFT,BKD6A,6000,OTA,f,1,0,,
S06_2026-06-16,S06,2026-06-16,SOFT,B04DEC36,2770,OTA,f,1,0,Hotels.com,
S06_2026-06-19,S06,2026-06-19,SOFT,782B4B39,2700,OTA,f,1,0,Priceline,
S06_2026-06-25,S06,2026-06-25,SOFT,DF3AAC55,2760,OTA,f,1,0,Booking.com,
S06_2026-06-26,S06,2026-06-26,SOFT,DF3AAC55,2760,OTA,f,1,0,Booking.com,
S06_2026-06-27,S06,2026-06-27,SOFT,DF3AAC55,2760,OTA,f,1,0,Booking.com,
S06_2026-06-29,S06,2026-06-29,SOFT,B1B07EB6,3000,DIRECT,f,1,0,,
S07_2026-05-31,S07,2026-05-31,SOFT,DD5AC5BD,2910,OTA,f,1,0,Hotels.com,
S07_2026-06-04,S07,2026-06-04,SOFT,B806B2A3,2810,OTA,f,1,0,Travelocity,
S07_2026-06-05,S07,2026-06-05,SOFT,B806B2A3,2810,OTA,f,1,0,Travelocity,
S07_2026-06-07,S07,2026-06-07,SOFT,B5676388,3020,DIRECT,f,1,0,,
S07_2026-06-08,S07,2026-06-08,SOFT,B5676388,3020,DIRECT,f,1,0,,
S07_2026-06-12,S07,2026-06-12,SOFT,228B026D,2960,OTA,f,1,0,Expedia,
S07_2026-06-13,S07,2026-06-13,SOFT,228B026D,2960,OTA,f,1,0,Expedia,
S07_2026-06-14,S07,2026-06-14,SOFT,228B026D,2960,OTA,f,1,0,Expedia,
S07_2026-06-15,S07,2026-06-15,SOFT,228B026D,2960,OTA,f,1,0,Expedia,
S07_2026-06-16,S07,2026-06-16,SOFT,A5F82C44,3040,DIRECT,f,1,0,,
S07_2026-06-17,S07,2026-06-17,SOFT,A5F82C44,3040,DIRECT,f,1,0,,
S07_2026-06-19,S07,2026-06-19,SOFT,3F9DAB1F,2890,OTA,f,1,0,Orbitz,
S07_2026-06-20,S07,2026-06-20,SOFT,3F9DAB1F,2890,OTA,f,1,0,Orbitz,
S07_2026-06-21,S07,2026-06-21,SOFT,3F9DAB1F,2890,OTA,f,1,0,Orbitz,
S07_2026-06-23,S07,2026-06-23,SOFT,DE273A3B,2840,OTA,f,1,0,Travelocity,
S07_2026-06-24,S07,2026-06-24,SOFT,DE273A3B,2840,OTA,f,1,0,Travelocity,
S07_2026-06-26,S07,2026-06-26,SOFT,013248D8,2910,OTA,f,1,0,Hotels.com,
S07_2026-06-27,S07,2026-06-27,SOFT,013248D8,2910,OTA,f,1,0,Hotels.com,
S07_2026-06-28,S07,2026-06-28,SOFT,013248D8,2910,OTA,f,1,0,Hotels.com,
S07_2026-06-29,S07,2026-06-29,SOFT,013248D8,2910,OTA,f,1,0,Hotels.com,
S09_2026-05-31,S09,2026-05-31,SOFT,3BC5E5D9,2950,OTA,f,1,0,Priceline,
S09_2026-06-01,S09,2026-06-01,SOFT,3BC5E5D9,2950,OTA,f,1,0,Priceline,
S09_2026-06-05,S09,2026-06-05,SOFT,C320F67B,2990,OTA,f,1,0,Travelocity,
S09_2026-06-06,S09,2026-06-06,SOFT,C320F67B,2990,OTA,f,1,0,Travelocity,
S09_2026-06-07,S09,2026-06-07,SOFT,2FF0118E,2990,OTA,f,1,0,Hotels.com,
S09_2026-06-08,S09,2026-06-08,SOFT,2FF0118E,2990,OTA,f,1,0,Hotels.com,
S09_2026-06-10,S09,2026-06-10,SOFT,5F0C8E4F,2840,OTA,f,1,0,Hotels.com,
S09_2026-06-11,S09,2026-06-11,SOFT,5F0C8E4F,2840,OTA,f,1,0,Hotels.com,
S09_2026-06-13,S09,2026-06-13,SOFT,ACA6B860,2860,OTA,f,1,0,Hotels.com,
S09_2026-06-14,S09,2026-06-14,SOFT,ACA6B860,2860,OTA,f,1,0,Hotels.com,
S09_2026-06-16,S09,2026-06-16,SOFT,9DC6D681,2770,OTA,f,1,0,Hotels.com,
S09_2026-06-20,S09,2026-06-20,SOFT,D2454871,3120,DIRECT,f,1,0,,
S09_2026-06-21,S09,2026-06-21,SOFT,D2454871,3120,DIRECT,f,1,0,,
S09_2026-06-25,S09,2026-06-25,SOFT,A9F4D168,2930,OTA,f,1,0,Travelocity,
S09_2026-06-26,S09,2026-06-26,SOFT,A9F4D168,2930,OTA,f,1,0,Travelocity,
S09_2026-06-27,S09,2026-06-27,SOFT,A9F4D168,2930,OTA,f,1,0,Travelocity,
S09_2026-06-28,S09,2026-06-28,SOFT,CAC24EFA,2840,OTA,f,1,0,Priceline,
S09_2026-06-29,S09,2026-06-29,SOFT,CAC24EFA,2840,OTA,f,1,0,Priceline,
E09_2026-06-01,E09,2026-06-01,SOFT,6428DF4B,1500,OTA,f,1,0,Priceline,
D05_2026-04-13,D05,2026-04-13,SOFT,BKD1A,5500,OTA,f,1,0,,
D01_2026-04-13,D01,2026-04-13,SOFT,BKD6B,5000,OTA,f,1,0,,
D01_2026-04-08,D01,2026-04-08,SOFT,BKD3A,5000,OTA,f,1,0,,
D01_2026-04-09,D01,2026-04-09,SOFT,BKD3A,5000,OTA,f,1,0,,
D01_2026-04-10,D01,2026-04-10,SOFT,BKD3A,5000,OTA,f,1,0,,
D01_2026-04-11,D01,2026-04-11,SOFT,BKD3A,5000,OTA,f,1,0,,
D01_2026-04-12,D01,2026-04-12,SOFT,BKD3A,5000,OTA,f,1,0,,
D04_2026-06-01,D04,2026-06-01,SOFT,6BC2EC11,5310,OTA,f,1,0,Hotels.com,
D04_2026-06-04,D04,2026-06-04,SOFT,E71752E3,5490,OTA,f,1,0,Travelocity,
D04_2026-06-05,D04,2026-06-05,SOFT,E71752E3,5490,OTA,f,1,0,Travelocity,
D04_2026-06-06,D04,2026-06-06,SOFT,E71752E3,5490,OTA,f,1,0,Travelocity,
D04_2026-06-10,D04,2026-06-10,SOFT,D7F480B2,5090,OTA,f,1,0,Priceline,
D04_2026-06-11,D04,2026-06-11,SOFT,D7F480B2,5090,OTA,f,1,0,Priceline,
D04_2026-06-12,D04,2026-06-12,SOFT,D7F480B2,5090,OTA,f,1,0,Priceline,
D04_2026-06-13,D04,2026-06-13,SOFT,D7F480B2,5090,OTA,f,1,0,Priceline,
D04_2026-06-14,D04,2026-06-14,SOFT,D7F480B2,5090,OTA,f,1,0,Priceline,
D04_2026-06-15,D04,2026-06-15,SOFT,AF2F4680,5750,DIRECT,f,1,0,,
D04_2026-06-17,D04,2026-06-17,SOFT,F3832197,5330,OTA,f,1,0,Booking.com,
D04_2026-06-18,D04,2026-06-18,SOFT,F3832197,5330,OTA,f,1,0,Booking.com,
D04_2026-06-19,D04,2026-06-19,SOFT,9B88590C,5250,OTA,f,1,0,Hotels.com,
D04_2026-06-20,D04,2026-06-20,SOFT,9B88590C,5250,OTA,f,1,0,Hotels.com,
D04_2026-06-21,D04,2026-06-21,SOFT,9B88590C,5250,OTA,f,1,0,Hotels.com,
D04_2026-06-22,D04,2026-06-22,SOFT,5C8C654A,5080,OTA,f,1,0,Booking.com,
S02_2026-04-23,S02,2026-04-23,SOFT,686481BE,2500,DIRECT,f,1,0,,
S02_2026-04-18,S02,2026-04-18,SOFT,BKS4C,2500,OTA,f,1,0,,
S02_2026-04-19,S02,2026-04-19,SOFT,BKS4C,2500,OTA,f,1,0,,
S02_2026-04-20,S02,2026-04-20,SOFT,BKS4C,2500,OTA,t,1,0,,
D04_2026-06-23,D04,2026-06-23,SOFT,5C8C654A,5080,OTA,f,1,0,Booking.com,
D04_2026-06-25,D04,2026-06-25,SOFT,D5613AAF,5920,DIRECT,f,1,0,,
D04_2026-06-26,D04,2026-06-26,SOFT,D5613AAF,5920,DIRECT,f,1,0,,
S02_2026-04-21,S02,2026-04-21,SOFT,BKS4C,2500,DIRECT,f,1,0,,
S02_2026-04-22,S02,2026-04-22,SOFT,BKS4C,2500,DIRECT,f,1,0,,
D04_2026-06-27,D04,2026-06-27,SOFT,D5613AAF,5920,DIRECT,f,1,0,,
D04_2026-06-28,D04,2026-06-28,SOFT,D5613AAF,5920,DIRECT,f,1,0,,
D05_2026-06-01,D05,2026-06-01,SOFT,1B028986,5310,OTA,f,1,0,Priceline,
D05_2026-06-02,D05,2026-06-02,SOFT,1B028986,5310,OTA,f,1,0,Priceline,
D05_2026-06-03,D05,2026-06-03,SOFT,1B028986,5310,OTA,f,1,0,Priceline,
S02_2026-04-17,S02,2026-04-17,SOFT,1064CD53,2500,OTA,f,1,0,,
D05_2026-06-06,D05,2026-06-06,SOFT,97BE2870,5380,DIRECT,f,1,0,,
D05_2026-06-07,D05,2026-06-07,SOFT,97BE2870,5380,DIRECT,f,1,0,,
D05_2026-06-09,D05,2026-06-09,SOFT,378A99CF,5470,OTA,f,1,0,Booking.com,
S08_2026-04-17,S08,2026-04-17,SOFT,BKS8B,3000,OTA,f,1,0,,
S08_2026-04-18,S08,2026-04-18,SOFT,BKS8B,3000,OTA,f,1,0,,
S08_2026-04-19,S08,2026-04-19,SOFT,BKS8B,3000,OTA,f,1,0,,
S08_2026-04-20,S08,2026-04-20,SOFT,BKS8B,3000,OTA,f,1,0,,
S08_2026-04-21,S08,2026-04-21,SOFT,BKS8B,3000,OTA,f,1,0,,
D05_2026-06-10,D05,2026-06-10,SOFT,378A99CF,5470,OTA,f,1,0,Booking.com,
S08_2026-04-22,S08,2026-04-22,SOFT,BKS8B,3000,OTA,f,1,0,,
S08_2026-04-23,S08,2026-04-23,SOFT,5AB0EDD1,3000,OTA,f,1,0,,
D05_2026-06-12,D05,2026-06-12,SOFT,082EDF5F,5340,OTA,f,1,0,Priceline,
D05_2026-06-13,D05,2026-06-13,SOFT,082EDF5F,5340,OTA,f,1,0,Priceline,
D05_2026-06-14,D05,2026-06-14,SOFT,082EDF5F,5340,OTA,f,1,0,Priceline,
D05_2026-06-17,D05,2026-06-17,SOFT,038A5E92,5550,DIRECT,f,1,0,,
D05_2026-06-19,D05,2026-06-19,SOFT,2013A647,5470,OTA,f,1,0,Hotels.com,
D05_2026-06-20,D05,2026-06-20,SOFT,2013A647,5470,OTA,f,1,0,Hotels.com,
D05_2026-06-26,D05,2026-06-26,SOFT,4DC27C55,5190,OTA,f,1,0,Expedia,
D05_2026-06-27,D05,2026-06-27,SOFT,4DC27C55,5190,OTA,f,1,0,Expedia,
D06_2026-06-01,D06,2026-06-01,SOFT,4F8F30ED,5340,OTA,f,1,0,Expedia,
D06_2026-06-04,D06,2026-06-04,SOFT,2D6AF552,5520,DIRECT,f,1,0,,
D06_2026-06-05,D06,2026-06-05,SOFT,2D6AF552,5520,DIRECT,f,1,0,,
D06_2026-06-06,D06,2026-06-06,SOFT,2D6AF552,5520,DIRECT,f,1,0,,
D06_2026-06-07,D06,2026-06-07,SOFT,2D6AF552,5520,DIRECT,f,1,0,,
D06_2026-06-10,D06,2026-06-10,SOFT,33C43E71,5070,OTA,f,1,0,Hotels.com,
D06_2026-06-11,D06,2026-06-11,SOFT,33C43E71,5070,OTA,f,1,0,Hotels.com,
D06_2026-06-12,D06,2026-06-12,SOFT,7A6022BC,5940,DIRECT,f,1,0,,
D06_2026-06-13,D06,2026-06-13,SOFT,7A6022BC,5940,DIRECT,f,1,0,,
D06_2026-06-19,D06,2026-06-19,SOFT,9C3F3DD7,5460,OTA,f,1,0,Hotels.com,
D06_2026-06-20,D06,2026-06-20,SOFT,9C3F3DD7,5460,OTA,f,1,0,Hotels.com,
D06_2026-06-21,D06,2026-06-21,SOFT,9C3F3DD7,5460,OTA,f,1,0,Hotels.com,
D06_2026-06-23,D06,2026-06-23,SOFT,B46980E5,5720,DIRECT,f,1,0,,
D06_2026-06-25,D06,2026-06-25,SOFT,7A0C7B70,5850,DIRECT,f,1,0,,
D06_2026-06-27,D06,2026-06-27,SOFT,61B99442,5120,OTA,f,1,0,Hotels.com,
D06_2026-06-28,D06,2026-06-28,SOFT,61B99442,5120,OTA,f,1,0,Hotels.com,
U08_2026-06-01,U08,2026-06-01,SOFT,1452B849,10700,DIRECT,f,1,0,,
U08_2026-06-02,U08,2026-06-02,SOFT,1452B849,10700,DIRECT,f,1,0,,
U08_2026-06-05,U08,2026-06-05,SOFT,A3EACF50,11090,DIRECT,f,1,0,,
U08_2026-06-06,U08,2026-06-06,SOFT,179C8A4C,11080,DIRECT,f,1,0,,
U08_2026-06-07,U08,2026-06-07,SOFT,179C8A4C,11080,DIRECT,f,1,0,,
U08_2026-06-11,U08,2026-06-11,SOFT,69844A2C,11260,DIRECT,f,1,0,,
U08_2026-06-12,U08,2026-06-12,SOFT,69844A2C,11260,DIRECT,f,1,0,,
U08_2026-06-13,U08,2026-06-13,SOFT,69844A2C,11260,DIRECT,f,1,0,,
S05_2026-04-25,S05,2026-04-25,EMPTY,,2800,DIRECT,f,1,0,,
S05_2026-04-30,S05,2026-04-30,EMPTY,,2800,OTA,f,1,0,,
S05_2026-04-26,S05,2026-04-26,SOFT,CD98C386,2800,DIRECT,f,1,0,,
S05_2026-04-27,S05,2026-04-27,SOFT,CD98C386,2800,DIRECT,f,1,0,,
S02_2026-04-25,S02,2026-04-25,SOFT,BKS8C,2500,DIRECT,f,1,0,,
S02_2026-04-27,S02,2026-04-27,SOFT,BKS8C,2500,OTA,f,1,0,,
S01_2026-04-25,S01,2026-04-25,SOFT,BKS6D,2500,OTA,f,1,0,,
S01_2026-04-26,S01,2026-04-26,SOFT,BKS6D,2500,OTA,f,1,0,,
S01_2026-04-27,S01,2026-04-27,SOFT,BKS6D,2500,OTA,f,1,0,,
S01_2026-04-28,S01,2026-04-28,SOFT,BKS6D,2500,OTA,f,1,0,,
U04_2026-04-15,U04,2026-04-15,SOFT,BKU2B,9500,OTA,f,1,0,,
U04_2026-04-16,U04,2026-04-16,SOFT,BKU2B,9500,OTA,f,1,0,,
U04_2026-04-17,U04,2026-04-17,SOFT,BKU2B,9500,OTA,f,1,0,,
U04_2026-04-18,U04,2026-04-18,SOFT,BKU2B,9500,OTA,f,1,0,,
U04_2026-04-19,U04,2026-04-19,SOFT,BKU2B,9500,OTA,f,1,0,,
U04_2026-04-20,U04,2026-04-20,SOFT,BKU2B,9500,OTA,f,1,0,,
S01_2026-04-29,S01,2026-04-29,SOFT,BKS6D,2500,OTA,f,1,0,,
U08_2026-06-14,U08,2026-06-14,SOFT,1EAFB84C,10330,OTA,f,1,0,Travelocity,
S02_2026-04-28,S02,2026-04-28,SOFT,BKS8C,2500,OTA,f,1,0,,
S02_2026-04-29,S02,2026-04-29,SOFT,BKS8C,2500,OTA,f,1,0,,
S05_2026-04-28,S05,2026-04-28,EMPTY,,2800,DIRECT,f,1,0,,
S05_2026-04-29,S05,2026-04-29,EMPTY,,2800,DIRECT,f,1,0,,
U08_2026-06-15,U08,2026-06-15,SOFT,1EAFB84C,10330,OTA,f,1,0,Travelocity,
U08_2026-06-16,U08,2026-06-16,SOFT,1EAFB84C,10330,OTA,f,1,0,Travelocity,
S02_2026-04-30,S02,2026-04-30,SOFT,BKS8C,2500,OTA,f,1,0,,
U08_2026-06-19,U08,2026-06-19,SOFT,96F37C26,10350,OTA,f,1,0,Priceline,
U08_2026-06-20,U08,2026-06-20,SOFT,96F37C26,10350,OTA,f,1,0,Priceline,
U08_2026-06-23,U08,2026-06-23,SOFT,10132274,9830,OTA,f,1,0,Priceline,
U08_2026-06-24,U08,2026-06-24,SOFT,D93F855F,10360,OTA,f,1,0,Travelocity,
U08_2026-06-25,U08,2026-06-25,SOFT,D93F855F,10360,OTA,f,1,0,Travelocity,
U08_2026-06-26,U08,2026-06-26,SOFT,D93F855F,10360,OTA,f,1,0,Travelocity,
U08_2026-06-27,U08,2026-06-27,SOFT,1F6FD3AD,9730,OTA,f,1,0,Travelocity,
U08_2026-06-28,U08,2026-06-28,SOFT,1F6FD3AD,9730,OTA,f,1,0,Travelocity,
U10_2026-06-01,U10,2026-06-01,SOFT,36FFEA1A,10920,DIRECT,f,1,0,,
U10_2026-06-03,U10,2026-06-03,SOFT,61979D81,11790,DIRECT,f,1,0,,
U10_2026-06-04,U10,2026-06-04,SOFT,61979D81,11790,DIRECT,f,1,0,,
U10_2026-06-05,U10,2026-06-05,SOFT,61979D81,11790,DIRECT,f,1,0,,
U10_2026-06-06,U10,2026-06-06,SOFT,9E808302,11340,DIRECT,f,1,0,,
U10_2026-06-08,U10,2026-06-08,SOFT,747E147D,10240,OTA,f,1,0,Priceline,
U10_2026-06-10,U10,2026-06-10,SOFT,3025D27E,10710,OTA,f,1,0,Priceline,
U10_2026-06-11,U10,2026-06-11,SOFT,2E653C1E,10680,OTA,f,1,0,Travelocity,
U10_2026-06-12,U10,2026-06-12,SOFT,2E653C1E,10680,OTA,f,1,0,Travelocity,
U10_2026-06-13,U10,2026-06-13,SOFT,2E653C1E,10680,OTA,f,1,0,Travelocity,
U10_2026-06-14,U10,2026-06-14,SOFT,CDFB9C7A,11500,DIRECT,f,1,0,,
U10_2026-06-18,U10,2026-06-18,SOFT,61DDC91D,10650,OTA,f,1,0,Expedia,
